VMIP	CPUIDLE	CPUUSERLEVEL	CPUSYSTEMLEVEL	BOOTTIME	NUMCPU	INPACKETS	OUTPACKETS	SYSTEMCLOCK	OUTBYTES	INBYTES	FREEDISK	CPUSPEED	TOTALMEMORY	FREEMEMORY	TOTALDISKSIZE	MAXUSEDPARTITION	MAXTRANSFERUNIT	OSNAME	OSRELEASE	MACHINETYPE	CPUWIO	CPUNICE	SHAREDMEMORY	CACHEDMEMORY	MEMORYBUFFER	TOTALSWAPSPACE	FREESWAPSPACE	TOTALNUMPROCESSES	TOTALRUNPROCESSES	ONEMINUTELOAD	FIVEMINUTESLOAD	FIFTEENMINUTESLOAD
1432397155	0.8	88.9	10.3	1427367964	2	1.22	0.62	1427979431	49.31	120.59	51.35	2394.0	2049920.0	67988.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1099264.0	109160.0	2095100.0	2095100.0	293	70	54.6	56.24	57.31	
1432397190	1.8	96.0	2.2	1427368584	2	1.18	0.78	1427979419	63.15	115.58	35.036	2394.0	4047916.0	139224.0	59.051	40.7	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2148556.0	17352.0	4192252.0	3970928.0	394	2	5.1	4.59	5.79	
1432397127	11.0	75.5	12.5	1427368452	2	3133.25	24504.83	1427979467	3.5919876E7	265409.97	55.374	3391.0	3612028.0	281692.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.0	0.0	0.0	1381588.0	258184.0	3657724.0	3648484.0	878	58	74.4	68.39	65.32	
1432397155	0.9	89.3	9.9	1427367964	2	1.22	0.62	1427979471	49.31	120.59	51.35	2394.0	2049920.0	70728.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1095728.0	108592.0	2095100.0	2095100.0	293	70	54.94	55.82	57.08	
1432397190	1.8	96.0	2.2	1427368584	2	1.18	0.78	1427979459	63.15	115.58	35.004	2394.0	4047916.0	131752.0	59.051	40.7	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2154436.0	17416.0	4192252.0	3970928.0	394	2	5.75	4.89	5.84	
1432397127	12.2	75.0	12.2	1427368452	2	3128.6	26921.45	1427979507	3.9582608E7	265974.5	55.374	3391.0	3612028.0	279856.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	0.6	0.0	0.0	1384616.0	258204.0	3657724.0	3648484.0	878	58	76.78	69.53	65.82	
1432397155	0.9	89.3	9.9	1427367964	2	1.22	0.62	1427979511	49.31	120.59	51.35	2394.0	2049920.0	73656.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1092048.0	108200.0	2095100.0	2095100.0	293	70	61.73	57.42	57.57	
1432397190	2.0	95.6	2.5	1427368584	2	1.18	0.78	1427979499	63.15	115.58	35.004	2394.0	4047916.0	126892.0	59.051	40.7	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2160364.0	17480.0	4192252.0	3970928.0	395	2	6.51	5.14	5.88	
1432397127	11.6	74.5	11.8	1427368452	2	3195.27	25518.45	1427979547	3.7454552E7	269116.56	55.374	3391.0	3612028.0	278364.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	2.1	0.0	0.0	1387540.0	258384.0	3657724.0	3648484.0	888	41	71.81	69.14	65.85	
1432397155	0.9	89.3	9.9	1427367964	2	1.22	0.62	1427979551	49.31	120.59	51.35	2394.0	2049920.0	76024.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1088120.0	108048.0	2095100.0	2095100.0	293	23	62.11	58.11	57.79	
1432397190	2.0	95.6	2.5	1427368584	2	1.18	0.78	1427979539	63.15	115.58	35.004	2394.0	4047916.0	178932.0	59.051	40.7	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2109600.0	17340.0	4192252.0	3968864.0	395	2	6.51	5.14	5.88	
1432397127	12.5	74.6	12.4	1427368452	2	2988.68	24577.3	1427979590	3.6120112E7	253161.0	55.359	3391.0	3612028.0	265388.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	0.6	0.0	0.0	1390340.0	258388.0	3657724.0	3648484.0	888	41	61.35	66.44	65.06	
1432397155	0.9	88.7	10.4	1427367964	2	1.22	0.62	1427979576	49.31	120.59	51.35	2394.0	2049920.0	76024.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1088120.0	108048.0	2095100.0	2095100.0	293	23	56.71	57.12	57.48	
1432397190	1.8	95.9	2.3	1427368584	2	1.18	0.78	1427979588	63.15	115.58	35.004	2394.0	4047916.0	178924.0	59.051	40.7	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2111652.0	17396.0	4192252.0	3968864.0	395	2	5.34	5.25	5.87	
1432397127	6.5	77.9	13.9	1427368452	2	3149.67	24205.36	1427979627	3.536928E7	272578.66	55.359	3391.0	3612028.0	282412.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.7	0.0	0.0	1393712.0	258400.0	3657724.0	3648484.0	871	12	67.64	67.39	65.44	
1432397155	0.9	91.4	7.8	1427367964	2	1.22	0.62	1427979631	49.31	120.59	51.35	2394.0	2049920.0	79484.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1084024.0	108096.0	2095100.0	2095100.0	293	71	57.5	57.5	57.59	
1432397190	1.8	95.9	2.3	1427368584	2	1.18	0.78	1427979620	63.15	115.58	34.979	2394.0	4047916.0	172236.0	59.051	40.8	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2117740.0	17460.0	4192252.0	3968864.0	395	2	7.27	5.73	6.0	
1432397127	6.9	77.6	13.6	1427368452	2	3327.94	23577.25	1427979667	3.4321632E7	289720.69	55.359	3391.0	3612028.0	279128.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.8	0.0	0.0	1397376.0	258424.0	3657724.0	3648484.0	871	12	74.54	68.78	65.96	
1432397155	0.9	91.4	7.8	1427367964	2	1.22	0.62	1427979671	49.31	120.59	51.35	2394.0	2049920.0	77676.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1084024.0	108120.0	2095100.0	2095100.0	293	71	51.86	56.18	57.15	
1432397190	1.8	95.9	2.3	1427368584	2	1.18	0.78	1427979672	63.15	115.58	34.979	2394.0	4047916.0	165376.0	59.051	40.8	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2124032.0	17516.0	4192252.0	3968864.0	395	2	5.83	5.62	5.96	
1432397127	4.3	81.1	13.1	1427368452	2	3311.15	23465.6	1427979707	3.4193596E7	286920.75	55.359	3391.0	3612028.0	256840.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.6	0.0	0.0	1400952.0	258432.0	3657724.0	3648484.0	892	109	68.82	67.78	65.73	
1432397155	0.9	89.3	9.9	1427367964	2	0.9	0.5	1427979711	39.97	77.5	51.35	2394.0	2049920.0	77676.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1084024.0	108120.0	2095100.0	2095100.0	293	70	56.95	56.78	57.3	
1432397190	1.7	96.2	2.1	1427368584	2	1.18	0.78	1427979699	63.15	115.58	34.979	2394.0	4047916.0	158148.0	59.051	40.8	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2130484.0	17580.0	4192252.0	3968864.0	395	2	4.74	5.38	5.87	
1432397127	7.4	78.0	13.1	1427368452	2	3248.99	23491.87	1427979747	3.4226372E7	283173.13	55.359	3391.0	3612028.0	255728.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.5	0.0	0.0	1404548.0	258556.0	3657724.0	3648484.0	892	109	52.47	64.21	64.65	
1432397155	0.9	89.3	9.9	1427367964	2	0.9	0.5	1427979736	39.97	77.5	51.35	2394.0	2049920.0	77676.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1084024.0	108120.0	2095100.0	2095100.0	293	70	54.74	56.27	57.13	
1432397190	1.7	96.2	2.1	1427368584	2	0.6	0.62	1427979739	54.24	59.74	34.979	2394.0	4047916.0	152660.0	59.051	40.8	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2136036.0	17636.0	4192252.0	3968864.0	395	2	6.2	5.52	5.88	
1432397127	6.4	77.6	13.3	1427368452	2	3391.78	23906.53	1427979787	3.4843216E7	292968.66	55.345	3391.0	3612028.0	244408.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	2.7	0.0	0.0	1408172.0	259340.0	3657724.0	3648484.0	893	51	53.69	62.97	64.2	
1432397155	0.9	89.3	9.9	1427367964	2	0.9	0.5	1427979791	39.97	77.5	51.35	2394.0	2049920.0	77676.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1084024.0	108120.0	2095100.0	2095100.0	293	36	56.99	56.63	57.2	
1432397190	2.0	95.3	2.7	1427368584	2	0.6	0.62	1427979779	54.24	59.74	34.979	2394.0	4047916.0	178420.0	59.051	40.8	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2114708.0	17576.0	4192252.0	3952396.0	395	2	7.63	5.97	6.02	
1432397127	5.6	78.8	14.1	1427368452	2	3230.08	23070.26	1427979827	3.3633876E7	279168.69	55.345	3391.0	3612028.0	240752.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.5	0.0	0.0	1411684.0	259344.0	3657724.0	3648484.0	893	51	62.26	63.94	64.48	
1432397155	0.9	90.3	8.8	1427367964	2	0.9	0.5	1427979831	39.97	77.5	51.35	2394.0	2049920.0	77940.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108212.0	2095100.0	2095100.0	293	36	57.51	56.98	57.3	
1432397190	2.0	95.3	2.7	1427368584	2	0.6	0.62	1427979819	54.24	59.74	34.948	2394.0	4047916.0	170532.0	59.051	40.8	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2120392.0	17640.0	4192252.0	3952396.0	394	22	6.21	5.89	5.99	
1432397127	7.6	78.7	11.7	1427368452	2	3302.25	24020.46	1427979867	3.50883E7	284832.38	55.345	3391.0	3612028.0	269844.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	2.0	0.0	0.0	1415156.0	259360.0	3657724.0	3648484.0	858	10	72.47	66.62	65.37	
1432397155	0.9	90.3	8.8	1427367964	2	0.9	0.5	1427979871	39.97	77.5	51.35	2394.0	2049920.0	77940.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108212.0	2095100.0	2095100.0	293	70	51.0	55.05	56.62	
1432397190	1.8	96.5	1.7	1427368584	2	0.6	0.62	1427979859	54.24	59.74	34.948	2394.0	4047916.0	166284.0	59.051	40.8	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2123420.0	18396.0	4192252.0	3952396.0	394	22	5.02	5.64	5.91	
1432397127	8.4	77.8	13.2	1427368452	2	3277.42	23479.32	1427979907	3.4250244E7	283178.19	55.345	3391.0	3612028.0	263436.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	0.6	0.0	0.0	1418656.0	259364.0	3657724.0	3648484.0	858	10	79.86	69.4	66.37	
1432397155	1.0	88.7	10.3	1427367964	2	0.9	0.5	1427979911	39.97	77.5	51.35	2394.0	2049920.0	75844.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108252.0	2095100.0	2095100.0	293	70	52.72	55.23	56.62	
1432397190	1.8	96.5	1.7	1427368584	2	0.6	0.62	1427979899	54.24	59.74	34.948	2394.0	4047916.0	161348.0	59.051	40.8	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2129176.0	18456.0	4192252.0	3952400.0	395	2	5.02	5.64	5.91	
1432397127	6.4	79.1	13.1	1427368452	2	3292.13	23419.24	1427979950	3.4163848E7	283518.66	55.327	3391.0	3612028.0	234908.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	1.4	0.0	0.0	1422060.0	259364.0	3657724.0	3648484.0	864	75	80.51	70.98	67.03	
1432397155	0.9	90.3	8.8	1427367964	2	0.9	0.5	1427979936	39.97	77.5	51.35	2394.0	2049920.0	75844.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108252.0	2095100.0	2095100.0	293	70	52.43	55.12	56.54	
1432397190	2.0	95.7	2.3	1427368584	2	0.6	0.62	1427979949	54.24	59.74	34.948	2394.0	4047916.0	154636.0	59.051	40.8	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2135168.0	18512.0	4192252.0	3952400.0	395	2	3.8	5.19	5.73	
1432397127	10.9	75.9	11.8	1427368452	2	3141.57	23786.5	1427979987	3.4768076E7	270431.19	55.327	3391.0	3612028.0	251464.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	1.3	0.0	0.0	1425356.0	259376.0	3657724.0	3648484.0	864	75	84.41	73.4	68.02	
1432397155	0.9	90.3	8.8	1427367964	2	0.75	0.73	1427979991	59.83	71.8	51.35	2394.0	2049920.0	75844.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108252.0	2095100.0	2095100.0	293	70	50.45	54.45	56.27	
1432397190	2.0	95.7	2.3	1427368584	2	0.6	0.62	1427979980	54.24	59.74	34.924	2394.0	4047916.0	145584.0	59.051	40.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2140892.0	18576.0	4192252.0	3952400.0	395	12	3.8	5.19	5.73	
1432397127	10.3	75.8	12.4	1427368452	2	3120.2	22509.06	1427980027	3.28784E7	267459.13	55.327	3391.0	3612028.0	248252.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	1.5	0.0	0.0	1424652.0	259380.0	3657724.0	3648484.0	868	101	74.45	72.64	68.02	
1432397155	1.0	89.7	9.4	1427367964	2	0.75	0.73	1427980031	59.83	71.8	51.35	2394.0	2049920.0	75844.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108252.0	2095100.0	2095100.0	293	70	52.26	54.58	56.27	
1432397190	2.0	95.7	2.3	1427368584	2	1.05	0.45	1427980019	36.89	89.31	34.924	2394.0	4047916.0	142584.0	59.051	40.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2146504.0	18632.0	4192252.0	3952400.0	395	12	5.58	5.33	5.73	
1432397127	7.5	77.9	13.4	1427368452	2	3186.32	23482.56	1427980067	3.427572E7	275070.5	55.327	3391.0	3612028.0	249832.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	1.1	0.0	0.0	1428060.0	259388.0	3657724.0	3648484.0	868	101	80.86	73.96	68.62	
1432397155	1.0	89.7	9.4	1427367964	2	0.75	0.73	1427980071	59.83	71.8	51.35	2394.0	2049920.0	72796.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108340.0	2095100.0	2095100.0	293	70	51.26	54.13	56.03	
1432397190	1.9	95.5	2.5	1427368584	2	1.05	0.45	1427980059	36.89	89.31	34.924	2394.0	4047916.0	135980.0	59.051	40.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2152340.0	18696.0	4192252.0	3952400.0	395	3	5.58	5.33	5.73	
1432397127	5.3	79.6	13.2	1427368452	2	3198.22	22825.69	1427980107	3.3307312E7	274139.53	55.327	3391.0	3612028.0	246176.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	1.9	0.0	0.0	1431316.0	259388.0	3657724.0	3648484.0	840	66	80.86	73.96	68.62	
1432397155	0.9	89.7	9.5	1427367964	2	0.75	0.73	1427980111	59.83	71.8	51.35	2394.0	2049920.0	72796.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108340.0	2095100.0	2095100.0	293	39	57.54	55.36	56.36	
1432397190	1.9	95.5	2.5	1427368584	2	1.05	0.45	1427980099	36.89	89.31	34.924	2394.0	4047916.0	126572.0	59.051	40.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2157716.0	18752.0	4192252.0	3952400.0	395	3	4.54	5.3	5.7	
1432397127	7.3	76.8	13.8	1427368452	2	3037.8	22936.54	1427980147	3.349129E7	261879.88	55.314	3391.0	3612028.0	246168.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	2.1	0.0	0.0	1434520.0	259900.0	3657724.0	3648484.0	840	66	62.53	70.66	67.96	
1432397155	0.9	89.7	9.5	1427367964	2	0.75	0.73	1427980136	59.83	71.8	51.35	2394.0	2049920.0	72796.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108340.0	2095100.0	2095100.0	293	39	53.29	54.6	56.07	
1432397190	2.0	95.6	2.4	1427368584	2	1.05	0.45	1427980139	36.89	89.31	34.924	2394.0	4047916.0	124320.0	59.051	40.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2162240.0	18808.0	4192252.0	3952396.0	395	1	4.54	5.3	5.7	
1432397127	10.9	74.6	13.5	1427368452	2	3107.85	23929.14	1427980187	3.5007612E7	266287.44	55.314	3391.0	3612028.0	230640.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	0.9	0.0	0.0	1437696.0	259912.0	3657724.0	3648484.0	863	96	62.53	70.66	67.96	
1432397155	0.9	90.6	8.4	1427367964	2	0.75	0.73	1427980191	59.83	71.8	51.35	2394.0	2049920.0	72796.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108340.0	2095100.0	2095100.0	293	70	58.76	55.71	56.37	
1432397190	2.0	95.6	2.4	1427368584	2	1.05	0.45	1427980179	36.89	89.31	34.896	2394.0	4047916.0	131016.0	59.051	40.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2156432.0	18828.0	4192252.0	3952392.0	395	1	4.92	5.34	5.68	
1432397127	5.7	79.9	12.8	1427368452	2	3092.8	22576.95	1427980227	3.2948368E7	266845.94	55.314	3391.0	3612028.0	195920.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	1.6	0.0	0.0	1440956.0	259924.0	3657724.0	3648484.0	863	96	75.6	71.49	68.4	
1432397155	0.9	90.6	8.4	1427367964	2	0.75	0.73	1427980216	59.83	71.8	51.35	2394.0	2049920.0	72796.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1079928.0	108340.0	2095100.0	2095100.0	293	70	63.85	57.38	56.9	
1432397190	2.0	95.9	2.1	1427368584	2	1.05	0.45	1427980219	36.89	89.31	34.896	2394.0	4047916.0	125748.0	59.051	40.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2161392.0	18884.0	4192252.0	3952400.0	394	2	4.92	5.34	5.68	
1432397127	7.1	78.2	11.8	1427368452	2	3163.82	21968.72	1427980267	3.200355E7	271567.97	55.314	3391.0	3612028.0	195100.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	2.8	0.0	0.0	1444180.0	259944.0	3657724.0	3648484.0	891	101	67.39	69.85	67.97	
1432397155	0.9	90.6	8.4	1427367964	2	0.75	0.73	1427980271	59.83	71.8	51.35	2394.0	2049920.0	75464.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1075832.0	108444.0	2095100.0	2095100.0	294	70	58.17	56.62	56.66	
1432397190	2.0	95.9	2.1	1427368584	2	1.05	0.45	1427980272	36.89	89.31	34.896	2394.0	4047916.0	125748.0	59.051	40.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2161392.0	18884.0	4192252.0	3952400.0	394	2	4.84	5.18	5.6	
1432397127	41.4	32.7	3.4	1427368452	2	816.27	5201.95	1427980310	7534518.5	69874.78	55.301	3391.0	3612028.0	332576.0	74.919	26.2	0	Linux	3.13.0-48-generic	x86	22.5	0.0	0.0	1444900.0	259988.0	3657724.0	3648484.0	891	101	35.4	61.32	65.18	
1432397155	1.0	91.2	7.8	1427367964	2	1.5	0.8	1427980296	66.27	128.0	51.35	2394.0	2049920.0	75464.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1075832.0	108444.0	2095100.0	2095100.0	294	70	60.79	57.28	56.88	
1432397190	2.0	95.3	2.7	1427368584	2	1.05	0.45	1427980299	36.89	89.31	34.896	2394.0	4047916.0	183680.0	59.051	40.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2112120.0	18792.0	4192252.0	3952388.0	395	2	4.84	5.18	5.6	
