Timestamp	ServerName	HTTPRequestMethod	UrlPath	QueryString	ContentType	HTTPStatus	ByteReceived	ByteSent	ResponseTime	TotalAccess	TotalKBytes	CPULoad	ServerUptime	RequestPerSecond	BytesPerSecond	BytesPerRequest	BusyWorkers	IdleWorkers
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	198118	490214	61257207	59.2008	1066	459.863	5.88437E7	127959.0	117	0	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php	?server=1&target=main.php&token=d35b188b8426c21e59a231ae9b144027	text/html	401	309	1573	337690	490281	61257666	59.2139	1066	459.926	5.88441E7	127943.0	117	0	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	195172	490364	61285761	59.2411	1066	460.004	5.88711E7	127980.0	110	7	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	23445	490421	61288334	59.2702	1066	460.057	5.88736E7	127970.0	109	9	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	172305	490422	61288335	59.2702	1066	460.058	5.88736E7	127970.0	109	9	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	45488	490488	61288434	59.2193	1067	459.689	5.88185E7	127953.0	111	7	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	28779	490551	61316011	59.2362	1067	459.748	5.8845E7	127994.0	117	1	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	22558	490636	61317002	59.2596	1067	459.828	5.88459E7	127974.0	110	8	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	332546	490679	61319771	59.2887	1067	459.868	5.88486E7	127968.0	110	8	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php	?server=1&target=main.php&token=d35b188b8426c21e59a231ae9b144027	text/html	401	309	1573	361558	490728	61347137	59.2943	1067	459.914	5.88749E7	128013.0	111	7	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php	?server=1&target=main.php&token=d35b188b8426c21e59a231ae9b144027	text/html	401	309	1573	361851	490780	61348305	59.3093	1067	459.963	5.8876E7	128002.0	111	7	
2015-04-02 12:16:51	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	3856	490829	61349011	59.328	1067	460.008	5.88767E7	127990.0	100	18	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	655	490858	61349124	59.28	1068	459.605	5.88216E7	127983.0	108	10	
2015-04-02 12:16:51	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	7149	490906	61376654	59.2959	1068	459.65	5.8848E7	128028.0	110	8	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	461	492656	61629644	59.2285	1072	459.567	5.88701E7	128099.0	91	25	
2015-04-02 12:16:51	143.239.71.27	GET	/php.info		text/html	404	119	499	230	492663	61629655	59.2332	1072	459.574	5.88701E7	128097.0	90	26	
2015-04-02 12:16:51	143.239.71.27	GET	/php.info		text/html	404	119	499	174	492664	61629656	59.2332	1072	459.575	5.88701E7	128097.0	90	26	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	351	492665	61629657	59.2332	1072	459.576	5.88701E7	128097.0	90	26	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	242	492692	61629731	59.2351	1072	459.601	5.88702E7	128090.0	109	7	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	252	492799	61630216	59.2491	1072	459.701	5.88707E7	128063.0	111	5	
2015-04-02 12:16:51	143.239.71.27	GET	/php.info		text/html	404	119	499	167	492880	61669291	59.2771	1072	459.776	5.8908E7	128123.0	105	11	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	3331	492898	61671441	59.2414	1073	459.364	5.88551E7	128123.0	105	11	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	393	492937	61671498	59.2442	1073	459.401	5.88552E7	128113.0	109	7	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	2647	493007	61672012	59.2693	1073	459.466	5.88557E7	128096.0	109	7	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	256	493015	61672177	59.274	1073	459.473	5.88558E7	128094.0	109	7	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	242	493065	61672381	59.2796	1073	459.52	5.8856E7	128082.0	109	7	
2015-04-02 12:16:51	143.239.71.27	GET	/php.info		text/html	404	119	499	154	493108	61672577	59.2898	1073	459.56	5.88562E7	128071.0	113	3	
2015-04-02 12:16:51	143.239.71.27	GET	/php.info		text/html	404	119	499	145	493204	61674326	59.3113	1073	459.65	5.88579E7	128049.0	110	6	
2015-04-02 12:16:51	143.239.71.27	GET	/php.info		text/html	404	119	499	141	493220	61676629	59.329	1073	459.664	5.88601E7	128050.0	110	6	
2015-04-02 12:16:51	143.239.71.27	GET	/php.info		text/html	404	119	499	146	493299	61676806	59.3355	1073	459.738	5.88603E7	128030.0	111	5	
2015-04-02 12:16:51	143.239.71.27	GET	/php.info		text/html	404	119	499	144	493315	61676948	59.2812	1074	459.325	5.88056E7	128026.0	112	4	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	2571	493396	61677183	59.2961	1074	459.4	5.88058E7	128006.0	116	0	
2015-04-02 12:16:51	143.239.71.27	GET	/php.info		text/html	404	119	499	150	494238	61810762	59.0846	1076	459.329	5.88236E7	128064.0	112	4	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	365	494322	61811143	59.1022	1076	459.407	5.8824E7	128043.0	111	5	
2015-04-02 12:16:51	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	11995	494364	61811511	59.1199	1076	459.446	5.88243E7	128033.0	111	5	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	291	494422	61811598	59.1236	1076	459.5	5.88244E7	128018.0	109	7	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	309	494445	61838967	59.132	1076	459.521	5.88505E7	128069.0	109	7	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	278	494498	61839259	59.1385	1076	459.571	5.88507E7	128056.0	112	4	
2015-04-02 12:16:51	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	8357	494582	61841025	59.171	1076	459.649	5.88524E7	128038.0	111	5	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	12106	494594	61842415	59.184	1076	459.66	5.88537E7	128038.0	111	5	
2015-04-02 12:16:51	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	32702	494639	61853847	59.1309	1077	459.275	5.881E7	128050.0	112	4	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	25489	495501	61955154	58.3475	1079	459.222	5.87971E7	128036.0	83	33	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	29375	495582	61955281	58.3522	1079	459.297	5.87972E7	128016.0	107	9	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	32616	496487	62057188	58.4884	1081	459.285	5.8785E7	127992.0	111	4	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	37150	496597	62057975	58.5273	1081	459.387	5.87857E7	127966.0	111	4	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	28850	496598	62057976	58.5273	1081	459.388	5.87857E7	127965.0	111	4	
2015-04-02 12:16:51	143.239.71.27	GET	/		text/html	200	111	2402	42081	496701	62085500	58.5402	1081	459.483	5.88118E7	127996.0	111	4	
2015-04-02 12:16:51	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	43931	496804	62086866	58.5726	1081	459.578	5.88131E7	127972.0	111	4	
2015-04-02 12:16:51	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	39078	496809	62087485	58.5782	1081	459.583	5.88137E7	127972.0	111	4	
2015-04-02 12:16:51	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	47342	496811	62087488	58.5791	1081	459.585	5.88137E7	127971.0	88	27	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php	?server=1&target=main.php&token=d35b188b8426c21e59a231ae9b144027	text/html	401	309	1573	48536	497915	62240243	58.4299	1084	459.331	5.87952E7	128002.0	106	9	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	45680	497916	62240244	58.4299	1084	459.332	5.87952E7	128002.0	105	9	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	51243	497949	62240314	58.4363	1084	459.363	5.87953E7	127993.0	101	13	
2015-04-02 12:16:51	143.239.71.27	GET	/phpMyAdmin-3.5.5/index.php		text/html	401	236	1573	54458	497996	62241262	58.4594	1084	459.406	5.87962E7	127983.0	109	5	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	477	498037	62241323	58.4594	1084	459.444	5.87962E7	127973.0	110	4	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	306	498068	62241492	58.4622	1084	459.472	5.87964E7	127965.0	110	4	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	202	498085	62241741	58.4677	1084	459.488	5.87966E7	127961.0	111	3	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	408	498088	62241747	58.4677	1084	459.491	5.87966E7	127960.0	110	4	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	204	498139	62241967	58.476	1084	459.538	5.87968E7	127948.0	114	0	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	150	498192	62243214	58.4359	1085	459.163	5.87438E7	127937.0	114	0	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	3793	498280	62244228	58.4618	1085	459.244	5.87448E7	127916.0	114	0	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	17343	499288	62350362	57.6182	1087	459.327	5.87367E7	127876.0	113	2	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	4940	499356	62350519	57.6228	1087	459.389	5.87368E7	127859.0	111	4	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	320	499386	62378008	57.6375	1087	459.417	5.87627E7	127907.0	115	0	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	244	499485	62378456	57.6569	1087	459.508	5.87631E7	127883.0	111	4	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	235	499530	62382429	57.6937	1087	459.549	5.87669E7	127879.0	111	4	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	20564	499541	62383169	57.6983	1087	459.559	5.87676E7	127878.0	105	10	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	240	499542	62383170	57.6983	1087	459.56	5.87676E7	127878.0	105	10	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	241	499543	62383171	57.6983	1087	459.561	5.87676E7	127878.0	105	10	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	238	499544	62383171	57.6452	1088	459.14	5.87136E7	127877.0	105	10	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	2428	499641	62394876	57.6599	1088	459.229	5.87246E7	127877.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	236	499700	62423102	57.6893	1088	459.283	5.87512E7	127919.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	14795	499722	62423927	57.6976	1088	459.303	5.87519E7	127915.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	30759	499818	62424105	57.7059	1088	459.392	5.87521E7	127891.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	32956	499856	62425739	57.2132	1088	459.426	5.87536E7	127885.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	398	19359	499871	62425757	57.2142	1088	459.44	5.87537E7	127881.0	86	29	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	37129	499972	62476802	57.1919	1089	459.111	5.87477E7	127960.0	109	6	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	23051	499997	62477653	57.2057	1089	459.134	5.87485E7	127955.0	109	6	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	398	31629	500076	62477748	57.2066	1089	459.207	5.87486E7	127935.0	108	7	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	398	32018	500904	62591735	57.3107	1091	459.124	5.87479E7	127957.0	114	0	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	398	32924	500989	62603162	57.3236	1091	459.202	5.87586E7	127958.0	114	0	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	23538	501012	62603200	57.3291	1091	459.223	5.87586E7	127952.0	112	2	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	271	501092	62605972	57.3602	1091	459.296	5.87612E7	127938.0	111	3	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	57841	501105	62607845	57.3749	1091	459.308	5.8763E7	127938.0	111	3	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	398	38123	501160	62607929	57.3776	1091	459.358	5.87631E7	127924.0	112	2	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	53469	501229	62608108	57.3859	1091	459.422	5.87632E7	127907.0	114	0	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	51337	501261	62608199	57.3434	1092	459.03	5.87095E7	127899.0	114	0	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	2505	501401	62631124	57.3672	1092	459.158	5.8731E7	127910.0	113	1	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	55044	501451	62632200	57.3965	1092	459.204	5.8732E7	127900.0	110	3	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	59032	501452	62632201	57.3965	1092	459.205	5.8732E7	127899.0	110	4	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	398	64489	501493	62632254	57.3984	1092	459.243	5.87321E7	127889.0	90	24	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	70644	501527	62632585	57.4048	1092	459.274	5.87324E7	127881.0	110	4	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	398	62327	501624	62635390	57.4432	1092	459.363	5.8735E7	127862.0	110	4	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=metric	text/html	200	153	11929	44076	501706	62636284	57.4505	1092	459.438	5.87359E7	127843.0	110	4	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	293	501791	62636605	57.4145	1093	459.095	5.86824E7	127822.0	113	1	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	93808	501847	62636882	57.4236	1093	459.146	5.86827E7	127808.0	110	4	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	398	74395	501961	62675862	56.9524	1093	459.251	5.87192E7	127859.0	110	4	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	90099	501989	62707239	56.9854	1093	459.276	5.87486E7	127916.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	211	501993	62707245	56.9872	1093	459.28	5.87486E7	127915.0	88	28	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	5445	502008	62734597	56.9927	1093	459.294	5.87742E7	127967.0	88	28	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	362	502009	62734598	56.9927	1093	459.295	5.87742E7	127966.0	88	28	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	5746	502016	62734607	56.9936	1093	459.301	5.87742E7	127965.0	81	35	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	248	502091	62735010	56.9652	1093	459.37	5.87746E7	127946.0	96	20	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	265	502092	62735010	56.9652	1093	459.371	5.87746E7	127946.0	96	20	
2015-04-02 12:16:52	143.239.71.27	GET	/cloudsim-docs/index.html		text/html	200	125	1865	300	502114	62735050	56.9132	1094	458.971	5.87209E7	127940.0	98	18	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	89882	502264	62762815	56.9388	1094	459.108	5.87469E7	127959.0	112	4	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	82120	503176	62915820	56.437	1096	459.102	5.87827E7	128038.0	111	5	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	67816	503214	62917909	56.4617	1096	459.137	5.87846E7	128033.0	111	5	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	76934	503286	62918106	56.4662	1096	459.203	5.87848E7	128015.0	111	5	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	73070	503334	62945679	56.4745	1096	459.246	5.88106E7	128059.0	111	5	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	96312	503419	62946585	56.4594	1097	458.905	5.87578E7	128039.0	111	5	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	105464	503438	62949420	56.485	1097	458.923	5.87604E7	128040.0	102	14	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=metric	text/html	200	153	11976	29075	503521	62949547	56.4895	1097	458.998	5.87606E7	128019.0	111	5	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=metric	text/html	200	153	11976	24529	503605	62949819	56.5014	1097	459.075	5.87608E7	127998.0	112	3	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=metric	text/html	200	153	397	25022	503648	62961241	56.5068	1097	459.114	5.87715E7	128011.0	115	0	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	84993	503712	62961568	56.5223	1097	459.172	5.87718E7	127995.0	109	6	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=metric	text/html	200	153	397	20269	503737	62974611	56.5424	1097	459.195	5.8784E7	128015.0	109	6	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=metric	text/html	200	153	11976	29448	503759	62974791	56.546	1097	459.215	5.87841E7	128010.0	103	12	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	120993	503795	62975825	56.5661	1097	459.248	5.87851E7	128003.0	103	12	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	99388	503796	62975826	56.5661	1097	459.249	5.87851E7	128003.0	103	12	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	114485	503885	63003631	56.5264	1098	458.912	5.87575E7	128037.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=metric	text/html	200	153	397	17198	503930	63005288	56.5583	1098	458.953	5.8759E7	128029.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=monitor	text/html	200	154	29364	136631	503932	63005446	56.5592	1098	458.954	5.87592E7	128028.0	89	26	
2015-04-02 12:16:52	143.239.71.27	GET	/dbaccess.php	?username=ic4user&table=metric	text/html	200	153	11976	23387	503973	63005499	56.5601	1098	458.992	5.87592E7	128018.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	96688	504031	63005658	56.5674	1098	459.045	5.87594E7	128004.0	114	1	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	93159	505134	63121653	56.7273	1100	459.213	5.87605E7	127959.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	127768	505162	63124049	56.7509	1100	459.238	5.87628E7	127957.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	99128	505164	63124208	56.7518	1100	459.24	5.87629E7	127957.0	91	24	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	36520	505276	63125729	56.7791	1100	459.342	5.87643E7	127932.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/		text/html	200	111	2402	102015	505277	63125730	56.7275	1101	458.926	5.87109E7	127931.0	110	5	
2015-04-02 12:16:52	143.239.71.27	GET	/php.info		text/html	404	119	499	207	505356	63125876	56.7348	1101	458.997	5.87111E7	127912.0	111	4	
